num_rooms,num_floors,num_bathrooms,size,age,crime_rate,garden_size,median_income,price,loan_prob
14,1,8,6900,17,0.8527506353191242,1209,156065,1156136.2468234044,0.8273925695119843
2,3,6,3300,20,0.9824806303881697,677,221739,787875.5968480592,0.9480876332126354
13,1,6,6000,24,0.6910292037619202,1422,61360,821924.8539811904,0.6533362417320362
8,3,8,5700,36,0.23028924843032916,1381,73256,747790.5537578483,0.6751908892705978
14,1,8,6900,11,0.537977538232118,2409,245673,1402926.1123088393,0.95
5,3,8,4800,41,0.6366033244527579,2424,69597,627730.9833777363,0.6684620067097654
8,3,8,5700,55,0.5247750030922271,100,139662,745700.1249845389,0.7972192381125758
11,3,2,4800,62,0.4493075126276064,113,135689,586521.4624368619,0.7899125159119231
18,3,6,8100,5,0.6152914068847964,686,45276,1136055.542965576,0.6237907087946856
3,3,3,2700,78,0.730990191982639,1198,76724,146733.0490400868,0.6815328621472401
20,2,6,8400,39,0.745348127727353,2413,128016,1221695.2593613632,0.7758273409914459
12,3,3,5400,21,0.8918001989272524,1826,198783,1044886.9990053638,0.9058978714967449
9,2,2,3900,4,0.6795077590522444,157,163876,816064.4612047388,0.8417576487443353
14,2,6,6600,6,0.026710125533708995,698,39048,926902.4493723315,0.6123448515818708
14,1,8,6900,62,0.7699001712603604,290,208227,1008304.4991436983,0.9232243499009047
5,1,6,3600,55,0.5305003220134125,1158,189566,604219.4983899329,0.8889341554701992
20,1,6,8100,6,0.7193676076410582,1800,239299,1552001.1619617946,0.95
5,1,2,2400,12,0.2096174301655862,571,99790,467661.9128491721,0.7239734682330407
14,3,6,6900,61,0.9253090928351322,1998,77588,802489.4545358244,0.6831329563242662
14,2,5,6300,45,0.6249421940380194,1394,174728,982151.2890298099,0.8616716887674334
1,1,3,1500,13,0.13181152477948532,2265,219567,636424.9423761026,0.9441022692789075
1,1,6,2400,52,0.6469117802007432,1170,183147,450159.44109899626,0.8771391772725481
16,3,5,7200,66,0.8560081259317133,0,119319,840357.9593703414,0.7598237470910507
19,2,5,7800,79,0.6467594678154172,2162,155880,992386.2026609229,0.8270072962381796
18,3,6,8100,20,0.7293458992675126,2224,237332,1490737.2705036625,0.95
15,1,5,6300,4,0.6261162614051893,126,131893,1063435.418692974,0.7829785017093298
6,1,7,4200,70,0.650436103948343,2411,109541,484159.8194802583,0.741850835001953
19,3,4,7800,62,0.6581953117229351,0,243829,1188367.0234413855,0.95
13,3,8,7200,49,0.5135122608426889,0,211042,1110516.4386957865,0.928407766968678
18,1,6,7500,44,0.34771725807370824,171,102685,963761.4137096314,0.7292702505834998
6,1,8,4500,1,0.2551469419654354,0,96069,770862.2652901728,0.7171429329307549
14,1,7,6600,28,0.5586001767154892,1899,38948,850072.9991164226,0.6121441139710658
7,3,4,4200,56,0.7787707677271992,2920,64816,479338.146161364,0.6596641191498952
20,2,8,9000,14,0.9135879122373429,2284,105951,1375854.0604388132,0.7352938159823362
11,2,6,5700,74,0.8303027187114232,2211,53636,540450.486406443,0.6391039035633062
16,1,6,6900,22,0.605145730952007,1631,24874,882652.27134524,0.5862828771027202
19,1,5,7500,10,0.4157448342820187,1433,217180,1400271.27582859,0.939717163823378
13,1,7,6300,17,0.5978955904030444,1000,142533,1046076.5220479848,0.8025234673080992
4,1,4,2700,15,0.6079566179249408,1085,24110,353730.2169103753,0.5848839189482551
3,1,7,3300,28,0.7110384445472784,986,167795,650614.8077772637,0.8489424038212537
3,2,5,3000,71,0.47230237542035614,2292,210255,521908.4881228982,0.9269452847171001
17,3,8,8400,64,0.418489743869625,2807,143368,1140853.5512806517,0.8040237655962715
7,3,2,3600,7,0.760517509753552,2921,123866,764559.4124512323,0.7682238602298891
5,1,5,3300,69,0.19905093644289562,2341,244437,642108.7453177855,0.95
2,2,8,3600,57,0.25110872833102826,2345,121118,494330.4563583449,0.7631375036605704
20,3,3,7800,71,0.9783329108014542,2853,49083,837864.3354459928,0.6307382643278409
2,1,8,3300,3,0.9414422625011731,2617,68507,624816.7886874941,0.66648626190278
19,2,6,8100,35,0.08836279370792588,2623,37961,1032170.1860314604,0.6103257240363293
17,2,2,6300,51,0.2019078039423362,0,100415,763820.4609802883,0.7250934514295325
4,1,2,2100,67,0.9449228401937456,699,138821,231887.38579903127,0.7956641861872202
14,1,8,6900,31,0.26805049588349006,1511,114034,1014057.7475205825,0.7501374246686097
7,1,7,4500,57,0.8774600991418072,177,119203,539328.6995042909,0.7596171437800926
12,1,7,6000,25,0.29410531008669805,2405,150467,1026613.4734495665,0.8170993534699594
8,3,8,5700,2,0.14118182671648982,1773,146015,1075514.0908664176,0.8089344798738161
13,2,3,5400,76,0.33899672509059486,2632,90604,580473.016374547,0.707043949495423
13,2,7,6600,57,0.3734773484630308,2779,249614,1153730.6132576847,0.95
17,1,5,6900,1,0.8978139579903001,582,199404,1303778.9302100483,0.9070538559282839
20,2,3,7500,80,0.22139891084160768,1156,56254,721081.005445792,0.643911819488122
6,1,6,3900,27,0.317983591490009,1088,227537,858124.08204255,0.95
20,3,2,7500,48,0.11658042575452865,1369,116485,1008457.0978712273,0.754629664473697
17,2,5,7200,67,0.5659181449529355,2474,74452,821294.4092752354,0.6773656480154725
18,2,6,7800,56,0.488866930455776,1032,126362,1015239.6653477211,0.7727754547658026
8,3,8,5700,54,0.36736301105415914,0,72327,613817.1849447292,0.673470113964433
3,1,7,3300,15,0.2773081578264128,1868,24458,457569.45921086794,0.5855239689340078
4,1,7,3600,32,0.17232094729441683,185,176212,665112.395263528,0.8644092464214065
4,2,6,3600,75,0.91784328871351,1038,167097,453744.78355643246,0.8476247452674602
7,1,6,4200,74,0.6970388588101432,1990,83032,398278.8057059493,0.6931288662099864
2,2,4,2400,56,0.8663302395974948,1456,66701,204750.3488020125,0.6631282945802844
13,3,7,6900,3,0.8055413432699077,236,244465,1373982.2932836504,0.95
14,2,3,5700,34,0.006404249606143164,2081,178030,989457.9787519693,0.8677491898477658
12,1,4,5100,9,0.1959021920761579,2589,138133,970956.4890396192,0.7944434999585227
16,2,3,6300,3,0.8727566653062457,1383,214051,1269228.2166734687,0.9339710766799868
13,1,7,6300,13,0.15601116332302678,953,214906,1211621.944183385,0.9355361213826806
18,3,6,8100,79,0.42879223234812314,2774,239367,1217810.0388382594,0.95
14,3,2,5700,31,0.8147181415384895,1163,93061,802938.4092923076,0.7115918722409033
4,3,7,4200,12,0.6220529506995927,812,147100,801449.7352465021,0.8109204640096687
8,1,7,4800,41,0.9694899589152116,1037,145774,736810.550205424,0.8084616755990276
9,2,6,5100,33,0.34502087326650244,2321,83116,732136.8956336675,0.6933139016137732
6,1,3,3000,37,0.771538444072239,290,22619,255080.3077796388,0.5821273052901538
12,3,8,6900,40,0.2862489969097517,1062,119508,966444.7550154512,0.7601910475185232
2,1,5,2400,23,0.11502666585012777,1594,191021,626286.8666707494,0.8916323290066186
11,1,7,5700,41,0.3223421736697296,1491,150177,879472.2891316514,0.8165545799890103
4,1,6,3300,9,0.3216020590452815,667,60039,522479.9897047736,0.6509200421927599
12,2,2,4800,58,0.8725090884778214,2335,163175,726037.4545576109,0.8404293510878882
5,3,8,4800,45,0.3251372896550565,551,185440,784784.3135517247,0.881358933921591
19,1,8,8400,44,0.9548925826744155,1354,114530,1136905.537086628,0.7510384203930752
7,3,5,4500,9,0.6363155004626025,1489,171493,924474.4224976869,0.8557527659469454
18,1,8,8100,59,0.984696443782712,1672,86014,975264.5177810864,0.6986198707831964
13,2,5,6000,55,0.14547020662053445,1114,47502,632696.6489668973,0.6278456462336405
18,1,3,6600,20,0.3794765209905102,600,158730,1091562.6173950476,0.8322888692939772
10,3,5,5400,5,0.9358618534370402,2562,206224,1161628.6907328148,0.919584840583996
13,3,4,6000,58,0.6474847285246138,1108,184107,888216.576357377,0.8788990797028972
18,3,8,8700,14,0.8782970699573874,2277,152999,1430916.514650213,0.8217599593222651
18,3,7,8400,78,0.15384585517878813,2133,46160,857540.7707241061,0.6253623618827823
9,2,3,4200,49,0.8206052398022318,1185,91584,515614.97380098887,0.7088641605387634
10,2,6,5400,37,0.35887526752872956,1063,185310,917715.6236623564,0.8811258478361225
13,1,2,4800,62,0.44308488604542673,956,147017,634498.5755697729,0.8107314309437692
1,3,2,1800,1,0.6717562014027425,2851,144970,601111.2189929863,0.8070139055563978
6,3,8,5100,48,0.7598990790613381,555,140198,716246.5046046933,0.7982091136836325
17,2,8,8100,12,0.5673880973701784,935,176040,1370293.059513149,0.8641072619177467
16,3,7,7800,61,0.7213045593082008,1899,36948,836259.477203459,0.6084439611475003
20,2,6,8400,72,0.31522053156625907,111,39510,812773.8973421687,0.6131449848998285
6,1,3,3000,12,0.004352169197508027,1417,69595,511678.23915401247,0.6684805794250118
5,2,6,3900,14,0.9383597892286037,2885,224722,968302.201053857,0.95
16,1,6,6900,43,0.7400582165481149,590,68860,833719.7089172595,0.6671059057374336
14,2,6,6600,27,0.86049412641805,2142,230678,1244313.5293679098,0.95
19,1,6,7800,31,0.7826618091036631,1099,97370,1082796.6909544817,0.7195111165339713
19,2,8,8700,1,0.12303492291113982,2820,72999,1355982.8253854443,0.674744454966626
8,3,8,5700,6,0.5254896093301871,2326,194902,1167956.551953349,0.8987768298876432
17,2,3,6600,77,0.004528340399568176,1788,239901,1006419.3582980022,0.95
17,2,2,6300,51,0.8341805423810931,298,155237,879243.0972880946,0.8258458814908083
3,1,3,2100,17,0.5013710859519019,978,85668,386169.1445702405,0.6980155687022853
12,2,8,6600,74,0.9812595642762106,1690,39340,612473.702178619,0.6128301047720073
15,3,8,7800,24,0.8316360184222165,1681,26002,992275.8199078889,0.5883541428590131
6,3,2,3300,61,0.7211505917829644,385,135246,402436.24704108515,0.7890986939376841
17,2,3,6600,80,0.0909384247152365,1655,111756,730707.3078764238,0.7459150934245199
10,2,3,4500,62,0.0457042315021331,801,20357,339515.47884248936,0.5779528291860975
6,2,3,3300,12,0.2770042889805401,2672,246296,940366.9785550972,0.95
10,3,7,6000,66,0.24697971700806653,2876,185101,905247.1014149596,0.8807205876839833
17,1,7,7500,61,0.8076164778404524,1362,228957,1164735.9176107976,0.95
14,2,5,6300,17,0.13240146612885462,1420,191688,1159313.9926693556,0.8928625449510559
7,2,7,4800,29,0.5642873269566054,161,225459,931926.563365217,0.95
15,1,4,6000,52,0.5973588510492907,2107,143729,867681.2057447536,0.8046957797810084
9,3,2,4200,20,0.4601638216284636,2400,247200,1010099.1808918577,0.95
1,2,5,2400,72,0.46810203276386975,1289,76404,141137.48983618064,0.6809495547608213
1,3,8,3600,53,0.1766974702779488,2400,146075,566266.5126486103,0.8090072056114126
14,2,5,6300,71,0.8218662241566576,1284,162838,824086.6688792168,0.8398005210976051
2,1,4,2100,29,0.9152929237771081,2436,144186,484875.53538111446,0.8055521073490701
18,2,5,7500,6,0.42680713567426865,331,43584,1039963.9643216287,0.6206806472580265
14,1,8,6900,15,0.44509949072863586,576,81002,999058.5025463569,0.6894418202458295
16,1,7,7200,80,0.8959334376774786,0,27362,586244.3328116126,0.5908123259122887
13,3,3,5700,9,0.45613643132629944,2075,179526,1115021.3178433685,0.8705162963020527
7,2,6,4500,28,0.9335322245900957,0,22031,484394.3388770495,0.5810530409341672
10,1,7,5400,6,0.02828848145076157,807,119500,935068.5575927462,0.7602017186199974
19,2,2,6900,20,0.6066013009578487,282,222664,1247754.9934952108,0.9497881759614739
5,3,7,4500,73,0.49255209916329434,806,135610,512937.2395041835,0.7897591775472851
15,1,2,5400,79,0.03545163943578877,1906,109449,582900.741802821,0.7416760429151361
12,2,4,5400,7,0.3098471159636462,2205,215631,1162862.7644201817,0.93687273066784
1,1,8,3000,34,0.2921232384513017,236,34071,293761.3838077435,0.6031770119973142
7,2,4,3900,9,0.4991662008956982,2885,20044,586142.1689955215,0.5774158845178157
17,2,3,6600,58,0.39759584535886816,1789,157446,934574.0207732057,0.8299011376288337
5,2,8,4500,63,0.20210613155122847,2668,145450,639929.4693422439,0.8078511749806919
4,1,2,2100,68,0.10540778275987284,2098,141320,278052.9610862006,0.8002574153951236
12,3,8,6900,71,0.7615379688536098,2938,43156,712644.310155732,0.619845781592893
8,3,6,5100,2,0.13887696620747103,1840,134894,977293.6151689626,0.7884960075983377
10,3,5,5400,39,0.11189415160409377,2576,58581,700882.5292419796,0.6482187446171424
7,3,4,4200,64,0.9484564852830755,411,41129,315845.71757358464,0.6161253770696337
8,2,8,5400,19,0.9693516750799934,1691,25521,703925.2416246,0.5874736211791604
14,3,4,6300,8,0.8563965049412673,1006,24100,853098.0174752937,0.5848703213211668
17,1,5,6900,57,0.05000486714032548,1247,34955,719069.9756642984,0.604785099159927
3,1,7,3300,29,0.060166812947499815,1725,222286,780021.1659352626,0.9490876645251748
1,1,6,2400,56,0.07387053985616587,873,168954,395728.64730071917,0.8510527986202798
7,1,7,4500,38,0.6488653250255084,0,210751,813257.6733748724,0.9278808467048876
12,2,8,6600,58,0.08561216292122453,1390,148300,905871.9391853939,0.8130928292709256
5,2,7,4200,42,0.013912409331669262,323,147991,641602.4379533416,0.8125368081946682
17,1,5,6900,49,0.5650006372065597,1469,83237,859718.9968139672,0.6935241931766073
8,2,7,5100,14,0.9248819943906753,1441,79450,790505.5900280466,0.686589542243938
2,1,6,2700,22,0.687171621534383,325,210140,667594.141892328,0.9267696400935722
4,2,4,3000,30,0.19434528113437088,1292,93664,465116.27359432814,0.7127017292498309
13,1,3,5100,34,0.23182058305416464,473,78658,663346.8970847292,0.6851202995106991
16,1,2,5700,50,0.710928176862248,2815,152495,876885.3591156887,0.8208074758070869
19,3,3,7500,59,0.08008619933873884,2574,37765,832349.5690033063,0.6099478789443604
11,2,4,5100,8,0.219497413283687,1487,146127,958766.5129335816,0.8091357905843485
7,1,5,3900,8,0.5077386288672423,1081,241217,979325.3068556638,0.95
15,3,5,6900,33,0.3027670927542041,0,61770,854026.164536229,0.6540837055301216
12,1,2,4500,49,0.5148349149757865,1092,236849,843883.825425121,0.95
18,2,2,6600,22,0.06721065342287225,0,111988,971639.9467328857,0.746384141797606
4,3,8,4500,43,0.44119905671356763,552,87370,559094.0047164322,0.7011245255670682
3,2,8,3900,66,0.6175300198601852,1318,158715,530882.3499006991,0.8322271358664346
7,1,5,3900,2,0.03185384537819813,818,189328,900036.730773109,0.8885364476862857
7,2,4,3900,48,0.04738051858781789,1376,223030,754103.0974070609,0.95
20,1,3,7200,13,0.22285605040456935,773,221691,1336457.719747977,0.9480056802726814
19,2,2,6900,71,0.663979296264485,858,188099,940618.1035186775,0.8862261047077601
1,2,2,1500,30,0.6102973218783354,2299,245734,602386.5133906084,0.95
6,2,7,4500,11,0.7704789211954741,245,198627,930751.6053940227,0.9056187001449442
14,3,2,5700,67,0.7685225411962325,2117,180059,825785.3872940189,0.871452761290534
6,3,6,4500,38,0.08033067126289695,1270,141148,714994.3466436856,0.799963399922061
10,1,7,5400,52,0.6554095776850491,425,196470,844412.9521115748,0.9016245358130454
11,3,6,6000,17,0.7335300637638349,1225,58699,845480.3496811808,0.6484508671314714
16,1,8,7500,49,0.6016006296807631,2003,35558,858197.9968515962,0.6058983789842592
5,1,5,3300,7,0.6068173732601364,1112,227227,878779.9131336993,0.95
16,3,4,6900,16,0.515745398216304,961,40519,924289.2730089185,0.6150402249917264
7,1,2,3000,26,0.6272668328754524,688,106456,490415.66583562276,0.7362135180864974
15,1,8,7200,65,0.43281988871995913,1338,28163,705301.9005564002,0.5922961333153128
16,2,7,7500,9,0.45795873378181473,2989,63985,1145350.206331091,0.6581719076214961
10,2,3,4500,12,0.5128308548177377,2443,162553,920831.8457259113,0.8393205674451342
12,2,7,6300,76,0.6507350482272786,2914,57698,638562.3247588635,0.6465679511704573
13,3,8,7200,42,0.439122436660634,712,68668,882500.3878166968,0.6667542205110712
9,3,8,6000,20,0.9929352870049025,2667,142463,1039971.3235649755,0.8023920332037313
10,1,2,3900,76,0.7513548750245164,2801,130001,467275.2256248774,0.7794482191983206
8,3,5,4800,7,0.6892167263357634,1872,164668,971049.9163683212,0.8432109881747892
18,3,5,7800,13,0.7896506022601485,2185,125090,1260781.7469886993,0.7704689070352679
5,2,3,3000,49,0.2261790021539707,2060,49198,304065.10498923017,0.6309668931913169
7,1,2,3000,69,0.5535569545097159,0,232533,507298.2152274514,0.95
2,2,6,3000,66,0.8279093279337888,127,188901,437472.45336033107,0.8877034767111831
2,3,4,2700,76,0.39867355684327854,2596,205634,458154.6322157836,0.9184491180857659
10,1,6,5100,41,0.79024050869697,640,172125,817498.7974565151,0.8568905222042299
14,1,2,5100,24,0.7432940119607725,1736,150114,891591.5299401961,0.8164506751941671
3,2,8,3900,77,0.42311852517863735,1755,242998,658530.4073741068,0.95
18,3,6,8100,65,0.4473144587466318,485,120253,980819.4277062669,0.7615416136607036
20,1,8,8700,76,0.03174897633071505,1098,221042,1225865.2551183463,0.9467668981898655
8,3,4,4500,11,0.2734032434774356,2846,144722,903456.9837826128,0.8065513587993081
8,2,8,5400,29,0.7363246447367002,1399,150042,895372.3767763166,0.8163146862323327
13,2,3,5400,35,0.9253879253163337,378,155314,844341.0603734184,0.8259990221758631
12,1,4,5100,76,0.3631845704537049,1491,165202,656318.0771477316,0.8441421431929164
11,2,8,6300,66,0.8993244947266288,2026,39045,623373.3775263669,0.6122939472774941
7,1,4,3600,80,0.6006468951198991,2175,131808,393862.7655244005,0.7827664539035898
17,2,5,7200,57,0.6308335197764817,1730,40625,780995.8324011175,0.615204725094136
17,2,2,6300,47,0.49436685717868356,0,163563,908654.1657141066,0.841151070427091
4,1,8,3900,43,0.7142040764109113,2692,112716,594620.9796179454,0.7477056909604972
19,1,4,7200,4,0.5317357677042278,2163,84541,1147313.3211614788,0.6959538495685403
17,2,6,7500,75,0.2545425568887433,2580,234691,1145509.2872155563,0.95
16,2,4,6600,71,0.574653411712678,1829,28879,612754.7329414366,0.5936073982326031
1,1,8,3000,60,0.6578903551689091,1653,34666,205632.54822415544,0.6042508679720876
13,2,3,5400,65,0.9289344466524706,626,140255,671645.3277667377,0.7983011240800129
7,2,8,5100,3,0.14086465422726935,1185,100495,883835.6767288636,0.725275853631586
15,1,3,5700,42,0.9049657828559625,648,141969,829853.1710857202,0.801468103054112
4,2,6,3600,54,0.049120120499399955,110,149137,499328.399397503,0.8146340847664205
3,1,5,2700,69,0.4727738834268528,1233,56578,153782.13058286574,0.6445149923350895
12,2,6,6000,59,0.8624951005734715,2870,138036,842859.5244971326,0.794227494116686
13,3,5,6300,30,0.05164395520966025,2698,221618,1192917.7802239517,0.9478592733932089
11,2,4,5100,73,0.6562162963252661,274,93860,490658.9185183737,0.7130296536718397
10,3,2,4500,23,0.5410590853492516,2195,131059,795262.7045732538,0.7814319114415664
5,2,7,4200,68,0.8200988643696223,2293,229272,729233.505678152,0.95
2,2,8,3600,64,0.40914597944718833,683,55230,276904.2701027641,0.6420413705494448
3,3,6,3600,39,0.8875361783100205,2788,248803,849808.3191084499,0.95
4,1,2,2100,47,0.8680731455329024,783,80805,218759.6342723355,0.6890556222291263
18,2,7,8100,29,0.06590241089898863,1243,223571,1392102.487945505,0.95
19,2,4,7500,8,0.20758243447095515,2512,64618,1138558.0878276452,0.6593363554529539
4,3,2,2700,29,0.9077750749694148,1761,189261,632813.1246251529,0.8883921769010628
